   1354.1108344     -9.0402193      0.0000120 
   1354.1122233    -31.7335777      0.0000120 
   1354.1150011     -9.9840755      0.0000120 
   1354.1163899    -18.9803333      0.0000120 
   1354.1177788     -9.1911011      0.0000120 
   1354.1191677     -3.9392362      0.0000120 
   1354.1205566    -20.6913052      0.0000120 
   1354.1219455      9.7130051      0.0000120 
   1354.1233344     15.1945658      0.0000120 
   1354.1247233     -8.1966515      0.0000120 
   1354.1261122     -0.9559987      0.0000120 
   1354.1275011      0.0000000      0.0000120 
   1354.1288900    -14.5975590      0.0000120 
   1354.1302788      3.5421307      0.0000120 
   1354.1316677    -20.5066948      0.0000120 
   1354.1330566    -12.8227272      0.0000120 
   1354.1344455    -14.3819160      0.0000120 
   1354.1358344    -15.5597410      0.0000120 
   1354.1372233    -23.7366047      0.0000120 
   1354.1386122    -35.0292625      0.0000120 
   1354.1400011    -19.0744400      0.0000120 
   1354.1413900    -13.2351227      0.0000120 
   1354.1427789    -13.7009230      0.0000120 
   1354.1441678    -13.5194597      0.0000120 
   1354.1455566     -1.3878452      0.0000120 
   1354.1469455    -12.4545164      0.0000120 
   1354.1483344    -15.0508795      0.0000120 
   1354.1497233     16.0230694      0.0000120 
   1354.1511122      3.1498599      0.0000120 
   1354.1525011     19.1686554      0.0000120 
   1354.1538900      8.6326580      0.0000120 
   1354.1552789     10.8937521      0.0000120 
   1354.1566678     21.0035248      0.0000120 
   1354.1580567     10.9189367      0.0000120 
   1354.1594455      4.9789958      0.0000120 
   1354.1608344     -2.6170504      0.0000120 
   1354.1622233      4.5998793      0.0000120 
   1354.1636122     15.2393131      0.0000120 
   1354.1650011     18.7933636      0.0000120 
   1354.1663900    -11.3015385      0.0000120 
   1354.1677789      7.7279277      0.0000120 
   1354.1691678     15.6643019      0.0000120 
   1354.1705567     -3.1353562      0.0000120 
   1354.1719456     -6.6309404      0.0000120 
   1354.1733344     -4.1781516      0.0000120 
   1354.1747233      0.7350723      0.0000120 
   1354.1761122      0.4471371      0.0000120 
   1354.1775011      7.2666240      0.0000120 
   1354.1788900     -3.3949590      0.0000120 
   1354.1802789    -18.5293751      0.0000120 
   1354.1816678     -9.5633593      0.0000120 
   1354.1830567    -11.0232725      0.0000120 
   1354.1844456    -21.2757206      0.0000120 
   1354.1858345    -18.6383190      0.0000120 
   1354.1872234     -4.3683844      0.0000120 
   1354.1886122    -14.9215841      0.0000120 
   1354.1900011    -22.9389095      0.0000120 
   1354.1913900    -19.0010204      0.0000120 
   1354.1927789    -23.0159225      0.0000120 
   1354.1941678    -20.5102921      0.0000120 
   1354.1955567     -0.1752795      0.0000120 
   1354.1969456     -5.1368484      0.0000120 
   1354.1983345    -14.2004528      0.0000120 
   1354.1997234    -16.1055908      0.0000120 
   1354.2011123    -14.9319277      0.0000120 
   1354.2025011      2.2029681      0.0000120 
   1354.2038900    -10.5413942      0.0000120 
   1354.2052789    -12.2360630      0.0000120 
   1354.2066678    -27.3760986      0.0000120 
   1354.2080567    -20.2470913      0.0000120 
   1354.2094456    -14.5902510      0.0000120 
   1354.2108345     -4.1763525      0.0000120 
   1354.2122234     -8.1107540      0.0000120 
   1354.2136123    -32.5359993      0.0000119 
   1354.2150012    -32.8131371      0.0000120 
   1354.2163901    -48.9757347      0.0000119 
   1354.2177789    -16.6507683      0.0000120 
   1354.2191678    -22.1898937      0.0000120 
   1354.2205567    -14.5397692      0.0000120 
   1354.2219456     -9.1646805      0.0000120 
   1354.2233345    -11.7848787      0.0000120 
   1354.2247234    -21.3236160      0.0000120 
   1354.2261123    -29.1050606      0.0000120 
   1354.2275012    -27.2454567      0.0000120 
   1354.2288901    -14.0142679      0.0000120 
   1354.2302790    -10.2898865      0.0000120 
   1354.2316679    -20.9896965      0.0000120 
   1354.2330567    -21.2436771      0.0000120 
   1354.2344456    -24.0470257      0.0000120 
   1354.2358345    -10.4476271      0.0000120 
   1354.2372234    -16.5912914      0.0000120 
   1354.2386123     -1.6713955      0.0000120 
   1354.2400012    -20.2380962      0.0000120 
   1354.2413901      0.4116090      0.0000120 
   1354.2427790    -35.1440544      0.0000119 
   1354.2441679    -16.6310940      0.0000120 
   1354.2455568    -30.6794262      0.0000120 
   1354.2469456    -23.6911831      0.0000120 
   1354.2483345      3.8563747      0.0000120 
   1354.2497234    -17.7845211      0.0000120 
   1354.2511123     -4.8857908      0.0000120 
   1354.2525012    -31.0018806      0.0000120 
   1354.2538901    -15.6031389      0.0000120 
   1354.2552790     -2.0202682      0.0000120 
   1354.2566679     -4.2924933      0.0000120 
