   1544.3666891     -2.6043148      0.0000167 
   1544.3680780     -9.2582331      0.0000167 
   1544.3694669      5.1388535      0.0000168 
   1544.3708558    -18.8363876      0.0000167 
   1544.3722447    -10.9748001      0.0000167 
   1544.3736336    -11.0763330      0.0000167 
   1544.3750225    -14.9215279      0.0000168 
   1544.3764114      6.9386148      0.0000167 
   1544.3778003    -16.0681438      0.0000166 
   1544.3791892     -1.8683079      0.0000166 
   1544.3805781    -19.6715794      0.0000166 
   1544.3819670      0.8400006      0.0000166 
   1544.3833559     -3.0858169      0.0000167 
   1544.3847447    -20.7337685      0.0000166 
   1544.3861336      6.8263464      0.0000168 
   1544.3875225    -12.0149603      0.0000166 
   1544.3889114      7.5855002      0.0000166 
   1544.3903003    -22.6045361      0.0000167 
   1544.3916892      6.7359948      0.0000166 
   1544.3930781     -9.4238405      0.0000166 
   1544.3944670     11.7809191      0.0000166 
   1544.3958559      4.3531981      0.0000166 
   1544.3972448      8.6428814      0.0000165 
   1544.3986337    -26.9530373      0.0000165 
   1544.4000226      2.8273981      0.0000165 
   1544.4014115    -25.7507362      0.0000165 
   1544.4028003      1.3918381      0.0000165 
   1544.4041892     -2.1947141      0.0000165 
   1544.4055781     -2.0420780      0.0000166 
   1544.4069670      7.0361233      0.0000165 
   1544.4083559      5.9714737      0.0000165 
   1544.4097448    -12.7954721      0.0000165 
   1544.4111337     -9.5602617      0.0000165 
   1544.4125226    -14.6095467      0.0000165 
   1544.4139115     -5.8895087      0.0000165 
   1544.4153004     -6.8521771      0.0000165 
   1544.4166893    -12.1848164      0.0000165 
   1544.4180782     -6.6468735      0.0000164 
   1544.4194671      9.3490324      0.0000165 
   1544.4208559      7.4108357      0.0000164 
   1544.4222448     -1.4278444      0.0000164 
   1544.4236337     -1.5698574      0.0000165 
   1544.4250226      6.6954041      0.0000165 
   1544.4264115    -32.6928177      0.0000164 
   1544.4278004     -4.2751465      0.0000164 
   1544.4291893     -4.0450187      0.0000166 
   1544.4305782    -12.6508875      0.0000165 
   1544.4319671      8.2776737      0.0000164 
   1544.4333560     -1.7912632      0.0000164 
   1544.4347449    -10.3464766      0.0000164 
   1544.4361338      8.8747988      0.0000164 
   1544.4375227     -4.7591085      0.0000164 
   1544.4389115      3.1294270      0.0000164 
   1544.4403004      3.3866158      0.0000164 
   1544.4416893     12.2228355      0.0000164 
   1544.4430782      0.2206232      0.0000164 
   1544.4444671    -21.6636734      0.0000164 
   1544.4458560      9.9623709      0.0000164 
   1544.4472449     -9.5542240      0.0000164 
